sentence,sentiment_label,sentiment_score
My balance didn't change after I transferred some money.,3 stars,0.3569486439228058
I've transferred money into my account but the balance is the same,2 stars,0.3257511854171753
Money that I have transferred hasn't arrived yet,1 star,0.6055268049240112
I made a transfer from France two days ago now but there hasn't made it there yet. Do international transfers take longer?,2 stars,0.34308820962905884
I transferred money but the balance did not update.,1 star,0.43266555666923523
I am wondering about a transfer from a different country that doesn't show up yet?,2 stars,0.3187136650085449
I just made a transfer from a UK account. How long does that typically take to show up? I just want to make sure it worked alright.,3 stars,0.41352543234825134
I just made a transfer from France 2 days ago. It has not yet reached my bank. Is it possible it takes longer because it was an international transfer?,1 star,0.6345564723014832
Im going to need to make a transfer from a UK account but I need it to go through ASAP. Is that going to be possible or will it take forever?? Im hoping it will be a couple hours and not a couple weeks.,2 stars,0.3347178101539612
How long before a bank transfer shows up in the account?,1 star,0.4159381687641144
How soon will my balance be updated to reflect my transfer?,3 stars,0.2727022171020508
My transfer into my account isn't showing up.,1 star,0.47574153542518616
How can I fix my bank transfer to show up on my bank account?,1 star,0.27018871903419495
when does my balance update for a transfer,4 stars,0.2890062630176544
There is a transfer not showing on my account.,1 star,0.5262943506240845
It is common for an international transfer to take 2 days or longer? I made a transfer from France 2 days ago and I have not seen it yet.,1 star,0.3895305395126343
I did a money transfer to my account and it is not showing there.,1 star,0.6662055253982544
I was wondering if international transfers take longer than normal because I made a transfer from France a couple of days ago and nothing has happened yet?,2 stars,0.3318994641304016
What's the time frame normally for a UK account transfer? I just made one and it's not showing up anywhere. I want to be sure that everything is good.,2 stars,0.3278424143791199
My latest transfer seems to be missing.,3 stars,0.3706498444080353
Is there a longer processing time for international bank transfers?,3 stars,0.36618033051490784
Balance hasn't been updated following a bank transfer,1 star,0.334189236164093
Why isn't the transfer to my account showing up?,1 star,0.5058647990226746
Where is my money that I transfered?!,1 star,0.6296104788780212
"The other bank confirmed a transfer I made, but this account is not reflecting it yet.",1 star,0.4668525457382202
Why can't I see a transfer to my account?,1 star,0.5358482599258423
"Hi, I made a transfer from France two days ago and thought it would be here by now. Can you give me an update please?",1 star,0.4821679890155792
My balance doesn't include my latest transfer,3 stars,0.37790414690971375
How long do bank transfers take to clear,4 stars,0.2453380674123764
How long to UK transfers usually take? I made a transfer but it didn't pop up in my history yet. I just want to make sure it went through.,3 stars,0.49118876457214355
I had transferred some money but the balance hasn't changed.,3 stars,0.505155622959137
My balance was not updated after transferring money.,1 star,0.3522949814796448
"For you, how long do transfers normally take from a UK account? I completed one just now but nothing appears. I just need to be sure everything is okay.",3 stars,0.5142462253570557
Do international transfers take longer?? I made a transfer from France 2 days ago but it's still not there yet...,2 stars,0.3741437494754791
I am still waiting for a transfer I did,3 stars,0.29778918623924255
How long does it take for a bank transfer to show on my balance?,3 stars,0.2700606882572174
I transferred some funds but I don't see it,3 stars,0.3947586119174957
"How long do transfers to international banks take? I made one to france a couple of days ago, but it's still not there.",2 stars,0.3722939193248749
The money that I have transferred hasn't arrived yet.,1 star,0.3461712896823883
How long do transfers take to show up in my account?,3 stars,0.2491406947374344
How long does it take for a transfer to post,3 stars,0.27893680334091187
My money hasn't been transferred yet.,1 star,0.3626081645488739
What is the normal time to make an international transfer? I made one a few days ago that still hasn't arrived.,1 star,0.4980672597885132
Tell me why my balance did not change when I tranferred cash.,4 stars,0.2670608162879944
I completed a transfer that isn't showing up on my account.,1 star,0.4587336480617523
How long does transfers take?,3 stars,0.28320905566215515
I did a transfer but the balance is the same.,3 stars,0.45704618096351624
I made a transfer but my balance hasn't been updated,3 stars,0.45697465538978577
I transfered my balance a while back.  Why doesn't my account reflect this?,2 stars,0.3650723695755005
When will I see an updated balance after a transfer?,3 stars,0.28621453046798706
I am still waiting on my bank transfer,1 star,0.2647554576396942
There is a missing transfer on my account,1 star,0.3517748713493347
After making a transfer from a UK account it's not showing up. How long do these transfers normally take for you? I want to be certain everything is all right.,1 star,0.4045748710632324
Can you check if my money has reached my account since it is not showing up yet?,1 star,0.4705987572669983
Why hasn't my money transfer shown up yet?,1 star,0.5311338901519775
Please check to see if the band transfer I made a while ago from my UK account has safely arrived.,1 star,0.2709939777851105
Where is the transfer to my account?,1 star,0.45532405376434326
"I made a bank transfer earlier from my UK account.  I don't see it yet, can you check the status?",1 star,0.348262757062912
Why isn't my balance reflecting a transfer I did?,2 stars,0.3630698025226593
"I made a bank transfer from my UK account today, but it's not showing.  Can you check status?",1 star,0.5678478479385376
How long do I need to wait to see an update after I make a bank transfer?,1 star,0.41099637746810913
Why isn't my balance updating?  I did a bank transfer and it isn't current.,1 star,0.40370818972587585
"Hello, can you please inform me about international transfers? I am expecting a transfer I made from France two days ago and would like to know when it will arrive.",1 star,0.3849998414516449
I added money through a bank transfer and it is not showing in my balance.,1 star,0.5000523328781128
when will the balance on my account change form a transfer,3 stars,0.27113351225852966
What is the time frame that transfers normally take from a UK account? I just completed a transfer and nothing shows up. I need to know if everything is alright.,1 star,0.3307928740978241
I have transferred some money but the balance hasn't changed,3 stars,0.489285945892334
The balance does not appear to have updated.,3 stars,0.4370393753051758
Why hasn't my account updated to reflect my current balance?,3 stars,0.2768899202346802
Where is the transfer that I did?,1 star,0.3300880789756775
After transfering some money my balance hasn't changed.,3 stars,0.4218999147415161
"How long does a transfer from a UK account take? I just made one and it doesn't seem to be working, wondering if everything is okay",2 stars,0.43540623784065247
The transfer on my account is not showing up.,1 star,0.47469988465309143
When will my transfer come through?,1 star,0.3283213675022125
I haven't yet received money that I transferred,1 star,0.602019727230072
"How long do transfers from a UK bank account usually take for you? I just made a transfer and I'm not seeing anything, wondering if it worked",1 star,0.3487253487110138
How long does a bank transfer take to show up in available funds?,3 stars,0.27046242356300354
The balance has not been updated.,2 stars,0.36100926995277405
"Although I transferred some money, it has not as of yet, arrived.",2 stars,0.36444368958473206
I am wondering if International Transfers take longer. I a made a transfer from France two days ago and believed it would be here already. Please let me know when I will get it!,3 stars,0.3163515627384186
I don't see any change in my balance.,3 stars,0.4324359893798828
"I just transferred some money into my account and do not see it updated yet, can you assist?",1 star,0.3710305690765381
I can still see money in my account after making a payment,4 stars,0.29047659039497375
I need to know if everything is okay here. After making a transfer from a UK account it doesn't show up. How long does this normally take to process?,3 stars,0.39142706990242004
I made a bank transfer but it doesn't seem to have gone through?,3 stars,0.3416513204574585
How long does it typically take to make a transfer from a UK bank? I just made one and it hasn't shown up in my account yet.,2 stars,0.30278974771499634
"Hi. A couple hours ago I make a transfer from my UK bank account, but it hasn't shown up. Please, would you see what the delay is?",1 star,0.5254412889480591
Why hasn't my money transfer showed up yet?,1 star,0.5570105910301208
My transfer to my account is missing.,1 star,0.4603968858718872
MY transfer has still not appeared.,1 star,0.48597466945648193
Why is  my balance not updated?,2 stars,0.348601758480072
I'm wondering how long it takes for my money to get to me after a bank transfer.,3 stars,0.37048259377479553
"Hi. About two hours ago I made a transfer from my bank which is in the UK, but I don't see it yet! Would you check what's going on with it, please?",1 star,0.3962443172931671
When does a UK transfer show up?,1 star,0.37138038873672485
I do not see the money I transferred into this account,1 star,0.612008273601532
How long before transferred money shows up?,1 star,0.46498560905456543
How long do transfers take to go though,3 stars,0.4008377492427826
"Can you tell me how long it would take, to make a transfer from France? I made one 2 days ago and its not there yet.",1 star,0.40556254982948303
I made a transfer from France a couple days ago and don't see the transaction yet. How long does an international transfer take?,1 star,0.3874950408935547
"Transferred to account is not successful, help please?",1 star,0.5972139835357666
My transfer is pending too long.,2 stars,0.4764607548713684
Why isn't the transferred money there?,1 star,0.5296856760978699
"How long does an international transfer take? I made the transfer from France 2 days ago, but it is not showing up in my bank yet.",1 star,0.38005682826042175
My account balance has not updated to reflect my recent transfer.,3 stars,0.3425876498222351
Why hasn't the money I transferred into my account shown up yet?,1 star,0.5381768941879272
"Bank transfer to account did not show up, please help?",1 star,0.6505120992660522
How long does it take for money to transfer?,1 star,0.3080439567565918
Where's the money I transferred into my account?,1 star,0.5416990518569946
Why am I still waiting for a transfer?,1 star,0.37568801641464233
Why is it taking so long to update my balance transfer?,3 stars,0.30735066533088684
I transferred some money but it hasn't arrived yet,1 star,0.375023752450943
I made a transfer a couple hours ago but my balance has not been updated. Why is this? Shouldnt this be instant?,2 stars,0.39161065220832825
I made a transfer from my UK account a couple of hours ago.  Could you please make sure everything went alright.,1 star,0.3650529086589813
Where is the transfer to my account that I made?,1 star,0.40323716402053833
I've made a bank transfer but the money doesn't seem to be in my account.,2 stars,0.3760516941547394
I can't see a transfer to my account I made.,1 star,0.3838467299938202
what amount of time does it take for a transfer to reflect and be available,5 stars,0.3910762369632721
"When is my balance going to update, I just transferred some money",1 star,0.3590145409107208
When will the money from my bank transfer be available?,1 star,0.4777872860431671
I transferred some money but the balance stayed the same.,3 stars,0.4255926311016083
Good afternoon. I made a transfer from my UK bank account.  I haven't seen anything on the account in the pass few hours. Please check the account to make sure everything is fine.,4 stars,0.47232306003570557
I did a bank transfer and my balance isn't current.,1 star,0.4316510856151581
I want to be sure that everything is okay here. I just made a transfer from a UK account and it is still not showing up. How long does this typically take?,3 stars,0.5911273956298828
I recently transferred money to my account when will it show up?,1 star,0.5072329044342041
I transferred money but the balance hasn't changed.,3 stars,0.4311818778514862
"How long do tranfers from a UK account usuallt take for you? I just made a transfer and nothing shows up, so just wondering if things went ok",1 star,0.3950705826282501
Why is my transfer not showing,1 star,0.5666868090629578
Why didn't the money I transferred into my account get added to my balance?,1 star,0.5244290232658386
Help me find the transfer that I did.,5 stars,0.44907668232917786
"I recently transferred some cash, but the balance has not changed.",3 stars,0.4884117841720581
What's the normal time frame for a transfer from a UK account? After just making a transfer it doesn't appear at all. I need to know if things went okay.,1 star,0.3890656530857086
Can you see my new balance yet?,5 stars,0.4412139654159546
How long does it take for money to transfer as my balance hasn't been updated,2 stars,0.28765299916267395
How long do I have to wait for my bank transfer to appear in my account?,1 star,0.4040801227092743
How long does a transfer from the United Kingdom take? I haven't seen it show up yet in my bank account and want to make sure I get the transfer.,3 stars,0.24862174689769745
Are bank transfers immediate?,1 star,0.4851265847682953
I transferred money to my account but it is not showing.,1 star,0.5658560395240784
What happened to the transfer I did?,1 star,0.4665800929069519
I transferred some money a couple days ago but haven't received it yet. How long should I expect to wait?,2 stars,0.3663008511066437
How long does it take for money to reach my account?,1 star,0.25748592615127563
"I did a transfer to my account, but it hasn't shown up",1 star,0.38680872321128845
My account isn't showing a transfer I made.,1 star,0.5165848731994629
The funds I transferred are not in my account,1 star,0.550674557685852
How long do bank transfers usually take?,3 stars,0.315888375043869
Hello I have a UK account.  Can you please check if everything is alright with it?  I made a transfer a couple hours ago but it doesn't show up yet.,1 star,0.4230891466140747
How long does a transfer from the UK account usually take? After completing the transfer it is not showing up. I need to know that everything I actually went okay.,2 stars,0.4190192222595215
Can you tell me why the transfer isn't showing up on my account?,1 star,0.4768744111061096
Balance is not up to date.,2 stars,0.3684074878692627
my transfer isn't there,1 star,0.500921905040741
I made a bank transfer and the balance hasn't updated yet.,3 stars,0.26743820309638977
Why wasn't my bank balance updated?,1 star,0.4051099121570587
How long do I have to wait until the transferred money shows up?,1 star,0.3439812660217285
A few hours ago I made a bank transfer from my UK account but I don't see that it has arrived.   Can you check and see if all is ok please?,3 stars,0.3061375916004181
I can't see the transfer that I put in.,3 stars,0.3761064410209656
When will my transfer process?,3 stars,0.27140912413597107
"Is something wrong with my account, my balance didn't change after I transferred some money",2 stars,0.4047129452228546
"It has been a couple of hours but I do not see my balance updated, can you help?",3 stars,0.43066298961639404
What is the amount of time transfers usually take from the UK? I had just completed a transfer and nothing seems to be showing up so I need to be sure things are alright.,3 stars,0.4416096806526184
I looked on the app and it says I withdrew cash.  I didn't!,1 star,0.8275949358940125
I didn't withdraw the amount of cash that is showing up in the app.,1 star,0.5127017498016357
"I saw on the app that a cash withdrawal was completed on my account; however, I did not complete it.",2 stars,0.4091253876686096
I got a notice from my app that I withdrew cash but I don't remember doing so. How do I fix this?,2 stars,0.3255409598350525
"Someone has a copy of my card !! I definitely still have it here but someone just made a 500£ cash withdrawal, HELP!",1 star,0.5092679858207703
Why do I see a random withdrawal in my app?,1 star,0.5056188702583313
"Hello, Please look into this matter urgently. As i have lost my wallet and i can see one withdrawal, now i do not want to loose more money.",1 star,0.5849941968917847
"Someone has a copy of my card. I have my card with me, but someone just made a 500£ cash withdrawal. Help me.",1 star,0.45117929577827454
There is a withdrawal on my account that I don't remember initiating.,2 stars,0.4038925766944885
"I got a message saying I made a withdrawal from the bank machine, but I did not.",1 star,0.6492161154747009
"Someone has copied my card. I have my card with me, but someone just made a 500£ cash withdrawal. Please help now.",1 star,0.6228577494621277
"help, I see money missing I didn't take out.",1 star,0.41058623790740967
My wallet was taken and I see that someone is using my card!   Please help me!,1 star,0.4164802134037018
I see cash withdrawal activity in the app that is not mine.,2 stars,0.3509623110294342
There is a withdrawal on my account I didn't make.,1 star,0.5708206295967102
"A 500 pound cash withdrawal was just made from my account, but I didn't make it. I am pretty sure my card has been compromised - can you help me?",1 star,0.42888012528419495
I just lost my wallet and I think someone is using my card to withdraw my money. Can you please cancel or freeze my card?!!,1 star,0.876327395439148
The app is showing a cash withdrawal that I didn't make.,1 star,0.5680090188980103
What is this witdrawal,5 stars,0.36801648139953613
There's a cash withdrawal I didn't make,1 star,0.5835739970207214
I think someone stole money from my card,1 star,0.5461243987083435
I have a cash withdrawal on my statement that I am unsure of.,1 star,0.4178805947303772
The app says I got cash from an ATM but I didn't,1 star,0.4443220794200897
I see money go out that I didn't withdraw.,1 star,0.5672281980514526
I lost my wallet and I think someone is withdrawing cash with my card. Please help. It is urgent.,1 star,0.40089520812034607
Somebody stole my wallet and is using my card! Can you do something so they can't keep taking my money?,1 star,0.7715353965759277
"Help! I think someone has a copy of my card - I still have my card, but a five hundred pound cash withdrawal that I didn't authorize is shown on my account.",1 star,0.5841649174690247
I believe my card has been compromised as there's a cash withdrawal I don't recognize.,1 star,0.46260276436805725
I was checking my account when I saw a $500 cash withdraw that I know I didn't do.  I have my card so I don't understand how this happened.  Please help me.,1 star,0.5186241865158081
"Hi, Could you please help me as someone has stolen my wallet few hours ago. And a withdrawal is made, please help immediately. As i don't want to suffer more.",1 star,0.3511905074119568
What should I do if I see an unauthorized withdrawal on my statement?,1 star,0.49598827958106995
"A WD was just made on my account, but it was not me and I still have my card.  What to do?",2 stars,0.3546687662601471
Why is there extra cash in my account?,1 star,0.4824795722961426
What is this cash withdrawal I don't recognize?,1 star,0.689313530921936
I believe my card has been compromised as there are funds showing that I did not receive.,1 star,0.5890290141105652
THere is some cash that is showing up on my app.,3 stars,0.4458761215209961
My wallet was just stolen and I see my account already has a withdrawal. Can you please help me.,1 star,0.6659767627716064
Somebody made a withdrawal from my account for 500. I have my card so how can this be? Does somebody have a duplicate card or something? Help please.,1 star,0.5678480863571167
There is a cash withdrawal from an ATM listed but I don't remember making this withdrawal.,1 star,0.4036511182785034
I saw there is a cash withdrawal from my account via the app which I did not complete.,1 star,0.5147500038146973
The app says I made a cash withdrawal even though I didn't.,1 star,0.6307725310325623
What is this cash withdrawal on my statement?,1 star,0.683338463306427
My app shows cash I didn't get.,1 star,0.4026320278644562
I see non-received cash in my app.,1 star,0.4710717797279358
The app is saying I made a withdrawl but I didn't.,1 star,0.43904468417167664
I see cash in my app but I did not get it.,1 star,0.403219997882843
My app statement shows I took out cash from an ATM but I did not. What can I do?,1 star,0.42686736583709717
I think someone may have cloned my card or something.  My card isn't lost but I just saw a charge of $500 cash withdraw.  Can you help me?,1 star,0.3749331533908844
My card shows a cash withdrawal I don't recognize.,1 star,0.5546512603759766
I got a strange cash withdrawal in my statement,1 star,0.4092336893081665
Help! I just realised someone has apparently withdrawn money using my card! It's from some odd remote town where I definitely haven't been. Please freeze it immediately!,1 star,0.7564970850944519
My app is showing a cash balance that I did not receive.,1 star,0.49914851784706116
Help!  The app has an ATM withdrawl that I didn't make.,3 stars,0.24747389554977417
"I am seeing in the app, some cash witdhrawals that I did not authorize.",2 stars,0.3214271366596222
Some cash shows up on my app.,3 stars,0.36319342255592346
"I am seeing unathorized transactions in the app, on my account.",1 star,0.3422951102256775
I AM MISSING CASH FROM MY BANK ACCOUNT ACCORDING TO MY APP,1 star,0.5307673811912537
There are funds in my app that I did not receive.,1 star,0.5772647857666016
A cash withdrawal has been done that I didn't do.,1 star,0.41326847672462463
I do not know what this cash withdrawal is,1 star,0.5442811250686646
There is unexpected money in my account.,1 star,0.30743250250816345
I see a cash withdrawal in the app that I did not do.,2 stars,0.3693891763687134
Someone stole my wallet a couple of hours ago now and they have taken money from my account. Is there any way that you can help so I won't lose any more of my money.,1 star,0.7168564200401306
"Hi, It's urgent, please freeze my card. As someone has withdrawn money using my card in odd remote town. Since i have not done this withdrawal. Do it fast.",1 star,0.40708908438682556
The app says that I got cash in an ATM and I didn't,1 star,0.58169025182724
Please help me figure out the reason for the odd withdrawal amount from my account?,1 star,0.349113792181015
What do I do if I do not recognise a cash withdrawal?,1 star,0.5510481595993042
I hope you can help me. Someone has stolen my wallet and now I have noticed that they have been taking money from my account.,3 stars,0.24396370351314545
"There was money taken out of my account, and I'm pretty sure I didn't do it.",1 star,0.4691847562789917
I was the victim of someone stealing my wallet.  My card is being used and it isn't me.  What should I do?,1 star,0.7001917362213135
I think there's been an unauthorized cash withdrawal from my account.,1 star,0.6095392107963562
What do I do if I see a cash withdrawal on my account that I don't remember making?,1 star,0.4358002245426178
I am seeing inside the App a some cash withdrawal that is not mine,3 stars,0.38963809609413147
My app shows a money withdrawal that I did not do.,1 star,0.5870349407196045
"I was trying to use my card and it was declined, when I tried to find out what happened I found cash withdraw for $500 that I didn't do.  Can you please help figure this out?",1 star,0.5317598581314087
I believe my card has been compromised because of a strange withdrawal,1 star,0.45456087589263916
There is money missing from my account.,1 star,0.6035506725311279
"According to the app, I got cash from an ATM but I haven't made any transactions.",1 star,0.42685845494270325
It is urgency. Please freeze my card now. As someone in some odd remote town has withdrawn some money by using my card. As i did not withdraw any money.,1 star,0.6469573974609375
I am confused why there is cash I did not accept in my account,1 star,0.47543734312057495
I hope you can help me. My account has been compromised from a different town that I haven't been to. Can you please place a hold on my account until I can make it to the bank?,2 stars,0.29555967450141907
There is a cash withdrawal in my account that isn't mine.,1 star,0.4590422511100769
There is a cash withdrawal on my statement that I did not make,1 star,0.5945340394973755
I am seeing in the App a some cash withdrawal that does not belong to me,3 stars,0.3506081700325012
"My bank app said that I got cash from an ATM, but that's a mistake.",1 star,0.42416414618492126
"In the app, I see a withdrawal I didn't make.",2 stars,0.3662286698818207
"There are incorrect charges on my account, there was a WD that was made by someone else.  I still have my card though.",3 stars,0.38432684540748596
I did not get the cash that is showing up in my app.,1 star,0.41260653734207153
"Someone withdrew money from my account, and it wasn't me.",1 star,0.7713164687156677
there is money in my account that i didnt put there,1 star,0.4841592013835907
Somebody is taking money out of my account without my approval in another town separate from me. Please place a freeze on my account until I can make it to the bank.,1 star,0.7572859525680542
My app says I withdraw money from my account from an ATM.,1 star,0.791395366191864
Can you tell me what the cash withdrawal is in my statement?,1 star,0.4735545217990875
My identity has been stolen. I still have my physical card but there are charges I didn't make on my account. How do I cancel this card or dispute the charges?,1 star,0.588361918926239
"There was just a withdrawal but it wasn't me, I've never even visited the town where the withdrawal happened.",1 star,0.43567100167274475
"I am using the app, and I see cash withdrawals that I did not authorize.",1 star,0.26148030161857605
I did not make a cash withdrawal that is on my statement,1 star,0.5593262314796448
The app shows a withdrawal that I did not make or authorize.,1 star,0.6302350163459778
"Money was taken out without my consent,",1 star,0.5734548568725586
I don't recognize this withdrawal on my statement,1 star,0.6392626166343689
How do I report a cash withdrawal that wasn't me?,1 star,0.6803439259529114
Why is there some cash that I did not deposit in my account?,1 star,0.4535636007785797
There's an unauthorized cash withdraw,1 star,0.6762897372245789
Help!  The app says I took out cash but I didn't!,1 star,0.621025800704956
"Hello, Just now i got to know withdrawal of money from of my account. As someone used my card to withdraw amount in any odd remote area. Since i have not been in that area, please freeze my card immediately.",1 star,0.8105270266532898
There has a recent suspicious withdrawal on my bank account. Is it possible to freeze my card?,1 star,0.5734445452690125
There's a cash withdrawal that  didn't make that is showing up.,1 star,0.4122053384780884
I see an unauthorized withdraw.,1 star,0.607598602771759
I am seeing in the App a some cash withdrawal that I did not do,3 stars,0.4200352132320404
I think somebody made an unauthorized copy of my card.  My account has a cash withdrawal for 500£ that I did not make.  Please help.,1 star,0.7706072926521301
My account shows that I made a cash withdrawal but I cannot remember doing so!,1 star,0.4705362915992737
"Someone is using my card to purchase flights to New York it's not me because I'm not going to New York, please can you cancel the card and refund the money?",1 star,0.6992551684379578
I noticed that there is a withdrawal in the app that is not mine.,2 stars,0.39443063735961914
"Some cash was withdrawn in the app, but I did not do it.",2 stars,0.4136267900466919
My wallet got stolen a couple hours ago and now I've seen there already is a withdrawal. Help this is absolutely urgent I don't want to loose more money,1 star,0.6716296672821045
A withdrawal is showing that I don't recognize,1 star,0.5154871344566345
There's a cash withdrawal I am certain I did not make,1 star,0.5025635957717896
What is this withdrawal as I do not remember making it.,1 star,0.5443917512893677
I have my card here with me and someone has just made a withdrawal for 500. Please help!,1 star,0.4508829712867737
I have a cash withdrawal that I do not recognise.,1 star,0.5284149050712585
Someone else used my card to withdraw cash from an ATM,1 star,0.8026923537254333
Some cash has been withdrawn but I didn't do it.,2 stars,0.43186789751052856
I want my card frozen right away. Money was taken out in an odd location I have never heard of.,1 star,0.7254396677017212
I need my card frozen cause it was used without my consent to take money out. It was in an odd place.,1 star,0.5004584193229675
There's a $200 withdrawal on my statement that seems fishy to me.,2 stars,0.3693808615207672
There's a cash withdrawal on my account that I didn't make,1 star,0.5188672542572021
Why is there a cash withdrawal I didn't make?,1 star,0.618390679359436
The app says I made a cash withdrawal that I didn't make,1 star,0.6295264959335327
Help! I think someone has made a cash withdrawal with my card!,1 star,0.6399129629135132
What do I do when a charge has been made that I did not make?,1 star,0.3305140435695648
I need your help immediately.  There is a 500£ cash withdrawal that I know nothing about.  I think my account has become compromised.,1 star,0.503542423248291
Can you tell me what this cash withdrawal is?,1 star,0.6652118563652039
How can I verify if a cash withdrawal was made from my account? I still have my card with me but I did not authorize the withdrawal that just occurred.,1 star,0.5120208263397217
"I think someone might have a copy of my card because a 500 dollar withdrawal was made, and it wasn't me. Can you please help?",1 star,0.5677134394645691
"Someone has access to my card info.  I still have the card, but someone just withdrew cash.  How do I get this corrected/stopped?!",1 star,0.6344174146652222
Why is my app showing me taking money that I did not take out?,1 star,0.46597880125045776
"I see in the app some cash was withdrawn, but it's not mine.",2 stars,0.38475605845451355
There is a withdrawal in my account I didn't make.,1 star,0.5357352495193481
What is the strange cash withdrawal on my statement?,1 star,0.4989633560180664
Why would the app show a withdrawal that I did not make?,1 star,0.5872118473052979
I have a cash withdrawal in my statement. Why is that?,1 star,0.5863006711006165
i didnt put that money in my account,1 star,0.5721986889839172
Some cash withdrawal that I didn't make showed up in the app.,3 stars,0.4048881232738495
There is a cash withdrawl I don't remember.,1 star,0.30780908465385437
"Someone stole my account, there's a withdrawal but it wasn't me, can we put a stop to it please?",1 star,0.6683363318443298
There are funds showing in my app that I did not receive.,1 star,0.5991722345352173
I didn't withdraw cash but I see that transaction on my app,1 star,0.32372623682022095
I have a cash withdrawal that I don't recognize.,1 star,0.399357408285141
"My wallet was just stolen, and they've already used my card! Please help, I can't afford to lose more money!",1 star,0.7781033515930176
"Please help me, its urgent. Someone has withdrawn money from my account as few hours before my wallet has been. Now i want to stop withdrawal of more money.",1 star,0.6191898584365845
Help!  There is a cash withdrawl on the account that I didn't make!,1 star,0.7141710519790649
There is a cash withdrawal on my statement that I don't recognize,1 star,0.5401453971862793
The app is showing mt withdrawals that aren't  mine.,1 star,0.3757550120353699
"My app says I made a withdrawal, but I didn't.",1 star,0.5038732290267944
There is random cash in my account.,1 star,0.49032747745513916
A cash withdrawal that I didn't authorize is shown on my account - can you please cancel my card as soon as possible?,1 star,0.7137475609779358
Cash I did not get showed up in my account,1 star,0.6460316777229309
My app says I withdraw funds from my account through an ATM.,1 star,0.7564045786857605
"There has been an unusual withdrawal from my account, can you help?",1 star,0.42710939049720764
Some cash I didn't get shows in my app,3 stars,0.3774164021015167
How much is the exchange fee?,2 stars,0.3304278552532196
Are there any hidden extra fees for currency exchanges?,1 star,0.3371961712837219
If I exchange currencies on a frequent basis can I receive a discount?,1 star,0.2856884300708771
Is there any cost to change foreign money to local?,1 star,0.5159063339233398
What are the currency exchange fees?,1 star,0.268155574798584
Do you charge a fee on currency exchange?,1 star,0.45673152804374695
What is the current exchange fee?,3 stars,0.29193660616874695
Will I be charged an extra fee if I need to exchange currency?,1 star,0.32156601548194885
Currency exchanges have any extra fees?,1 star,0.35334572196006775
Does it cost extra to exchange foreign currencies?,3 stars,0.3445378243923187
Is there any type of fee for currency exchange?,1 star,0.3738882541656494
How much more do you charge for currency exchange?,2 stars,0.272596150636673
"When exchanging currencies, is there an extra fee?",3 stars,0.35802045464515686
Exchange fee help?,1 star,0.32514283061027527
What's the exchange fee?,1 star,0.289760947227478
exchanging currencies costs what?,2 stars,0.3229440450668335
How much will I be charged for a cross-currency exchange?,1 star,0.324332594871521
How much extra will I be charged for exchanging foreign currency?,1 star,0.3621689975261688
Do I pay extra for exchange?,1 star,0.31000441312789917
Do I need to pay extra for exchanging currencies?,3 stars,0.3152235746383667
How much to exchange currencies?,3 stars,0.24358204007148743
Could you help my figure out the exchange fee?,3 stars,0.32239311933517456
IS there a fee to exchange currency?,1 star,0.39118748903274536
Do I get a discount if I exchange currencies a lot?,3 stars,0.32621443271636963
What kind of costs are involved for exchanging currency?,3 stars,0.3190523386001587
Are there any discounts in exchanging currencies frequently?,3 stars,0.2818042039871216
Do you offer any discounts for someone who exchanges currencies frequently?,1 star,0.3958178162574768
Is there a pay structure for currency exchanges?,3 stars,0.36238160729408264
would I need to pay extra for exchanging currencies?,2 stars,0.342366099357605
What is the charge for exchanging currencies?,3 stars,0.3176553547382355
Are there any discounts for frequent currency exchanges?,3 stars,0.2914160192012787
how much do I have to pay for exchange of currency?,1 star,0.32531362771987915
I need to exchange foreign currency will i be charged?,1 star,0.536096453666687
"Since I need to exchange currencies frequently, would you be able to offer me a discount?",2 stars,0.32117095589637756
"always exchanging currencies, do you offer a discount?",5 stars,0.24529993534088135
How much do I have to pay to accept an international transfer?,1 star,0.5598195195198059
is there a foreign currencies charge?,1 star,0.29986801743507385
I exchange my currency quite a bit.  Do I get an exchange price break?,3 stars,0.4262506663799286
"If I exchange currencies on a regular basis, is there a discount?",3 stars,0.31782639026641846
Do you charge extra for exchanging currencies?,3 stars,0.35205596685409546
Will there be a charge for exchanging foreign currency?,1 star,0.28773996233940125
What's the cost for exchanges?,3 stars,0.3139045834541321
How much does currency exchange cost?,3 stars,0.2573181986808777
My currencies needed to be exchanged often and I was wondering if there were any discounts available for this?,3 stars,0.3075697124004364
is there a frequent currency discount?,1 star,0.322654128074646
Would I need to pay extra for currency exchanges?,2 stars,0.31817135214805603
Are there any extras for exchanging currency?,3 stars,0.29577046632766724
Will I get charged on a foreign currencies exchange?,1 star,0.4470396637916565
Fees for currency exchange,4 stars,0.2791183888912201
"I travel a lot, can I get a bulk currency exchange discount?",5 stars,0.38918691873550415
what is the cost for exchanging currencies?,3 stars,0.33422353863716125
Do exchanges cost more?,2 stars,0.30239981412887573
Do currency exchanges cost extra?,3 stars,0.3205464780330658
Is there an additional cost to exchange currencies?,3 stars,0.39788565039634705
"I've been to several different countries, can I exchange the cash with a discount for a large transaction?",1 star,0.30314791202545166
What do you charge for an exchange fee?,1 star,0.24984110891819
I exchange currencies a lot.  Can I get a discount?,5 stars,0.3999001085758209
Is there a charge for exchanging foreign currencies?,3 stars,0.3397628366947174
